id,stripe_id,consumed,good_until,charged_at,price_id,subscriber_id,do_not_renew,notify_via_email,notify_via_push,notify_via_sms,status,was_trial,paid_until,subscriber_since,amount_paid_in_cents,application_fee_in_cents,days_in_subscription
7206,,-1,,,288,5277,f,t,t,t,6,f,,,0,0,0
7209,,-1,,,288,5287,f,t,t,t,6,f,,,0,0,0
7211,,-1,,,283,5289,f,t,t,t,6,f,,,0,0,0
7213,,-1,,,288,5292,f,t,t,t,6,f,,,0,0,0
7174,sub_1KQF6eJMuPhqEMciVgZmyTpE,-1,2022-03-09 12:05:00-06,,283,4289,t,t,t,t,7,t,2022-02-09 14:05:00-06,,0,0,28
7214,,-1,,,288,5202,f,t,t,t,6,f,,,0,0,0
7180,sub_1KQFB7JMuPhqEMciZ0Nv31Z4,-1,2022-03-09 12:09:37-06,,283,4505,t,t,t,t,7,t,2022-02-09 14:09:37-06,,0,0,28
7169,sub_1KQF2yJMuPhqEMciVCaOCe9U,-1,2022-05-09 13:01:12-05,,178,2842,t,f,t,t,20,t,2022-05-09 15:01:12-05,2022-02-09 12:01:12-06,6999,1260,89
7239,sub_1KQM0gJMuPhqEMciN6CFjtd4,-1,2022-03-06 19:27:18-06,,42,2552,f,t,t,t,20,f,2022-03-06 21:27:18-06,2022-02-06 19:27:18-06,999,150,28
7233,sub_1KQLaJJMuPhqEMcid3K1FSvB,-1,2022-03-06 19:00:02-06,,42,5312,t,t,t,t,20,f,2022-03-06 21:00:02-06,2022-02-06 19:00:02-06,999,150,28
7234,,-1,,,42,1651,f,t,t,t,6,f,,,0,0,0
7223,sub_1KQJ11JMuPhqEMci94VZUguU,-1,2022-03-06 16:15:27-06,,175,5296,f,t,t,t,20,t,2022-03-06 18:15:27-06,,0,0,28
7278,sub_1KQRziJMuPhqEMciqI1x2YUa,-1,2022-02-28 01:50:42-06,,73,5351,f,t,t,t,20,f,2022-02-28 03:50:42-06,2022-02-07 01:50:42-06,1999,300,7
7218,sub_1KQIcxJMuPhqEMciJm0DWaRW,-1,2022-03-09 15:50:35-06,,150,2842,t,f,t,t,20,t,2022-03-09 17:50:35-06,2022-02-09 15:50:35-06,999,180,28
7261,sub_1KQNlDJMuPhqEMci8PSNNyA0,-1,2022-02-27 21:19:27-06,,73,5334,t,t,t,t,7,f,2022-02-13 23:19:27-06,2022-02-06 21:19:27-06,1999,300,7
7258,sub_1KQNxeJMuPhqEMciMuCa8BsH,-1,2022-03-01 17:00:00-06,,288,5330,t,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,22
7260,sub_1KQNEVJMuPhqEMciO2KAUvJW,-1,2022-03-06 20:45:39-06,,42,5333,t,t,t,t,20,f,2022-03-06 22:45:39-06,2022-02-06 20:45:39-06,999,150,28
7228,sub_1KQKSEJMuPhqEMciu5bMHMs9,-1,2022-03-06 17:47:38-06,,42,1052,t,t,t,t,20,t,2022-03-06 19:47:38-06,,0,0,28
7229,,-1,,,288,5307,f,t,t,t,6,f,,,0,0,0
7252,sub_1KQMQLJMuPhqEMci0Phyv1ZM,-1,2022-03-06 19:53:49-06,,42,5325,t,t,t,t,20,f,2022-03-06 21:53:49-06,2022-02-06 19:53:49-06,999,150,28
7259,sub_1KQN1xJMuPhqEMci5aCOSKcH,-1,2022-03-06 20:32:41-06,,42,5332,t,t,t,t,20,f,2022-03-06 22:32:41-06,2022-02-06 20:32:41-06,999,150,28
7267,,-1,,,236,4843,f,t,t,t,6,f,,,0,0,0
7226,sub_1KQJE4JMuPhqEMcivw6617gU,-1,2022-03-09 16:28:55-06,,150,94,f,t,t,t,20,t,2022-03-09 18:28:55-06,2022-02-09 16:28:55-06,999,180,28
7225,sub_1KQJBqJMuPhqEMcizNoolPEh,-1,2022-03-01 17:00:00-06,,288,5298,f,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,23
7240,sub_1KQM4bJMuPhqEMciFCbK3PhJ,-1,2022-03-01 17:00:00-06,,299,5179,t,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,22
7219,sub_1KQIdlJMuPhqEMcibAMQDbNm,-1,2022-03-01 17:00:00-06,,288,5295,t,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,23
7248,sub_1KQMDnJMuPhqEMciHcXZNBx6,-1,2022-03-09 19:40:50-06,,290,5323,t,f,t,t,7,t,2022-02-09 21:40:50-06,,0,0,28
7268,,-1,,,236,4843,f,t,t,t,6,f,,,0,0,0
7249,sub_1KQMLlJMuPhqEMciFaLot6oB,-1,2022-03-06 19:49:05-06,,42,5314,f,t,t,t,20,f,2022-03-06 21:49:05-06,2022-02-06 19:49:05-06,4999,750,28
7250,,-1,,,290,5324,f,t,t,t,6,f,,,0,0,0
7274,sub_1KQQfhJMuPhqEMciyZm5Z75F,-1,2022-03-07 00:25:57-06,,42,5350,t,f,t,f,20,f,2022-03-07 02:25:57-06,2022-02-07 00:25:57-06,999,150,28
7231,,-1,,,42,2293,f,t,t,t,6,f,,,0,0,0
7220,,-1,,,232,2,f,t,t,t,6,f,,,0,0,0
7251,,-1,,,205,4357,f,t,t,t,6,f,,,0,0,0
7241,,-1,,,290,5316,f,t,t,t,6,f,,,0,0,0
7235,sub_1KQLewJMuPhqEMciMhXpGSHT,-1,2022-03-06 19:04:50-06,,42,1651,f,t,t,t,20,f,2022-03-06 21:04:50-06,2022-02-06 19:04:50-06,999,150,28
7224,sub_1KQJ4KJMuPhqEMcixDlwgzmj,-1,2022-03-09 16:18:52-06,,150,4446,f,t,t,t,20,t,2022-03-09 18:18:52-06,2022-02-09 16:18:52-06,999,180,28
7221,,-1,,,288,5297,f,t,t,t,6,f,,,0,0,0
7222,,-1,,,175,5296,f,t,t,t,6,f,,,0,0,0
7242,,-1,,,290,5317,f,t,t,t,6,f,,,0,0,0
7243,,-1,,,290,5318,f,t,t,t,6,f,,,0,0,0
7244,,-1,,,290,5319,f,t,t,t,6,f,,,0,0,0
7245,,-1,,,290,5320,f,t,t,t,6,f,,,0,0,0
7262,sub_1KQNkbJMuPhqEMciA6ZRaMVh,-1,2022-03-13 17:00:00-06,,2,4289,t,t,t,t,7,t,2022-03-13 19:00:00-06,,0,0,34
7227,,-1,,,281,4488,f,t,t,t,6,f,,,0,0,0
7246,,-1,,,290,5321,f,t,t,t,6,f,,,0,0,0
7247,,-1,,,290,5322,f,t,t,t,6,f,,,0,0,0
7236,sub_1KQLgHJMuPhqEMciwXMRfmrZ,-1,2022-03-06 19:06:13-06,,42,5099,t,t,t,t,20,f,2022-03-06 21:06:13-06,2022-02-06 19:06:13-06,999,150,28
7232,sub_1KQLYQJMuPhqEMciLFnNlD7X,-1,2022-03-06 18:58:05-06,,42,2293,f,t,t,t,20,f,2022-03-06 20:58:05-06,2022-02-06 18:58:05-06,999,150,28
7237,,-1,,,42,5313,f,t,t,t,6,f,,,0,0,0
7238,,-1,,,42,2552,f,t,t,t,6,f,,,0,0,0
7256,,-1,,,290,5331,f,t,t,t,6,f,,,0,0,0
7230,sub_1KQLJqJMuPhqEMciYwzEfQ8y,-1,2022-03-09 18:43:01-06,,150,4505,t,t,t,t,7,t,2022-02-09 20:43:01-06,,0,0,28
7257,,-1,,,288,5330,f,t,t,t,6,f,,,0,0,0
7255,sub_1KQMv8JMuPhqEMciOLeKe4Wz,-1,2022-03-09 20:25:38-06,,157,5329,f,t,t,t,20,t,2022-03-09 22:25:38-06,2022-02-09 20:25:38-06,8499,1530,28
7253,,-1,,,288,5326,f,t,t,t,6,f,,,0,0,0
7254,,-1,,,288,5328,f,t,t,t,6,f,,,0,0,0
7263,,-1,,,288,5124,f,t,t,t,6,f,,,0,0,0
7280,sub_1KQS5DJMuPhqEMciWBLQf4RH,-1,2022-03-14 01:56:23-06,,184,2671,t,t,t,t,7,t,2022-02-14 03:56:23-06,,0,0,28
7266,sub_1KQPqFJMuPhqEMciH1Jkx5o9,-1,2022-03-06 23:32:46-06,,42,5346,f,t,t,t,20,f,2022-03-07 01:32:46-06,2022-02-06 23:32:46-06,999,150,28
7264,,-1,,,288,5336,f,t,t,t,6,f,,,0,0,0
7265,,-1,,,288,5336,f,t,t,t,6,f,,,0,0,0
7269,sub_1KQPzPJMuPhqEMcimXkOwIRn,-1,2022-03-06 23:42:15-06,,232,4843,f,t,t,t,20,t,2022-03-07 01:42:15-06,,0,0,28
7270,,-1,,,42,5347,f,t,t,t,6,f,,,0,0,0
7272,sub_1KQQKOJMuPhqEMcio6b99goI,-1,2022-03-07 00:03:56-06,,42,5348,f,t,t,t,20,f,2022-03-07 02:03:56-06,2022-02-07 00:03:56-06,999,150,28
7271,sub_1KQQ7wJMuPhqEMciZs0ubMjr,-1,2022-03-06 23:51:04-06,,42,5347,f,t,t,t,20,f,2022-03-07 01:51:04-06,2022-02-06 23:51:04-06,999,150,28
7273,,-1,,,42,5350,f,t,t,t,6,f,,,0,0,0
7275,sub_1KQRk9JMuPhqEMciKeGUkD7d,-1,2022-03-10 01:34:37-06,,150,2671,t,t,t,t,7,t,2022-02-10 03:34:37-06,,0,0,28
7276,,-1,,,284,5152,f,t,t,t,6,f,,,0,0,0
7277,,-1,,,131,4046,f,t,t,t,6,f,,,0,0,0
7279,,-1,,,184,2671,f,t,t,t,6,f,,,0,0,0
7215,sub_1KQI2RJMuPhqEMciDvoxRbAU,-1,2023-02-11 15:12:51-06,,167,922,t,f,t,t,20,t,2023-02-11 17:12:51-06,2022-02-11 15:12:51-06,9999,1800,365
7281,,-1,,,288,5293,f,t,t,t,6,f,,,0,0,0
7311,sub_1KQaHBJMuPhqEMciEg0l1ueo,-1,2022-03-10 10:41:17-06,,290,4864,f,t,t,t,7,t,2022-02-10 12:41:17-06,,0,0,28
7303,sub_1KQZwmJMuPhqEMciawmrGrGI,-1,2022-03-14 10:20:12-06,,24,4957,t,t,t,t,9,t,2022-02-14 12:20:12-06,,0,0,28
7293,,-1,,,288,5223,f,t,t,t,6,f,,,0,0,0
7294,,-1,,,288,5223,f,t,t,t,6,f,,,0,0,0
8209,,-1,,,158,5526,f,t,t,t,6,f,,,0,0,0
7307,sub_1KQZzmJMuPhqEMciFGWHxE6P,-1,2022-05-10 11:23:18-05,,190,4957,t,t,t,t,7,t,2022-02-10 12:23:18-06,,0,0,89
7282,sub_1KQWJNJMuPhqEMcinHsptSXk,-1,2022-03-07 06:27:16-06,,69,2379,f,t,t,t,20,f,2022-03-07 08:27:16-06,2022-02-07 06:27:16-06,4999,900,28
7312,,-1,,,133,4087,f,t,t,t,6,f,,,0,0,0
7299,,-1,,,290,5361,f,t,t,t,6,f,,,0,0,0
7283,sub_1KQWJvJMuPhqEMcifau0iSx3,-1,2022-02-28 06:27:51-06,,158,5353,t,f,t,t,20,f,2022-02-28 08:27:51-06,2022-02-07 06:27:51-06,3499,630,7
7326,sub_1KQbytJMuPhqEMci00gSNMY6,-1,2022-03-01 17:00:00-06,,288,5223,t,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,22
7304,sub_1KQZxhJMuPhqEMcikpmw9cti,-1,2022-03-10 10:21:08-06,,272,4957,f,t,t,t,7,t,2022-02-10 12:21:08-06,,0,0,28
7309,sub_1KQa1WJMuPhqEMciE5dFCMvC,-1,2022-03-14 10:25:02-06,,13,4957,t,t,t,t,9,t,2022-02-14 12:25:02-06,,0,0,28
7284,,-1,,,42,1737,f,t,t,t,6,f,,,0,0,0
7322,sub_1KQbpDJMuPhqEMcil4MZ6UeV,-1,2022-03-07 12:20:31-06,,175,5370,t,t,t,t,20,t,2022-03-07 14:20:31-06,,0,0,28
7301,sub_1KQZvrJMuPhqEMcivlm2sNi9,-1,2022-02-28 10:19:14-06,,185,4957,t,t,t,t,7,t,2022-02-14 12:19:14-06,,0,0,7
7313,,-1,,,131,4087,f,t,t,t,6,f,,,0,0,0
7314,,-1,,,290,5366,f,t,t,t,6,f,,,0,0,0
7315,,-1,,,288,5202,f,t,t,t,6,f,,,0,0,0
7323,sub_1KQbsuJMuPhqEMciL4Mk8mBK,-1,2022-03-07 12:24:20-06,,42,5371,t,t,t,t,20,f,2022-03-07 14:24:20-06,2022-02-07 12:24:20-06,999,150,28
7300,sub_1KQZrnJMuPhqEMciIkIP9UgI,-1,2022-03-01 17:00:00-06,,15,4957,t,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,22
7319,sub_1KQbfQJMuPhqEMciMkjOiqcm,-1,2022-03-01 17:00:00-06,,288,5124,t,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,22
7286,,-1,,,288,5354,f,t,t,t,6,f,,,0,0,0
7287,,-1,,,270,332,f,t,t,t,6,f,,,0,0,0
7288,,-1,,,42,5313,f,t,t,t,6,f,,,0,0,0
7340,sub_1KQdQaJMuPhqEMci2MRZJb1f,-1,2022-03-01 17:00:00-06,,288,5297,t,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,22
7331,sub_1KQcFgJMuPhqEMciNqCCES4L,-1,2022-05-14 13:47:48-05,,172,4505,t,t,t,t,7,t,2022-02-14 14:47:48-06,,0,0,89
7302,sub_1KQZwQJMuPhqEMcixBujRJR6,-1,2022-05-10 11:19:50-05,,217,4957,t,t,t,t,7,t,2022-02-10 12:19:50-06,,0,0,89
9486,sub_1KUtzXJMuPhqEMci1uCfSESM,-1,2022-03-01 17:00:00-06,,214,7533,t,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,10
7217,sub_1KQIGWJMuPhqEMciYzlznB41,-1,2022-03-09 15:27:24-06,,150,4748,t,f,t,f,7,t,2022-02-09 17:27:24-06,,0,0,28
7298,sub_1KQZgVJMuPhqEMcipNTzpvup,-1,2022-03-07 10:03:23-06,,138,4976,t,t,t,f,20,f,2022-03-07 12:03:23-06,2022-02-07 10:03:23-06,5000,900,28
7318,sub_1KQbR8JMuPhqEMciKMKTpXzi,-1,2022-03-10 11:55:38-06,,34,5369,f,t,t,t,20,t,2022-03-10 13:55:38-06,2022-02-10 11:55:38-06,1099,198,28
7290,,-1,,,288,5220,f,t,t,t,6,f,,,0,0,0
7292,,-1,,,288,5223,f,t,t,t,6,f,,,0,0,0
7306,sub_1KQZyzJMuPhqEMci963qGT8V,-1,2022-03-07 10:22:29-06,,42,5363,t,t,t,t,20,f,2022-03-07 12:22:29-06,2022-02-07 10:22:29-06,999,150,28
7295,sub_1KQZSIJMuPhqEMcizxOmrFm7,-1,2022-03-10 09:48:42-06,,34,5360,f,t,t,t,20,t,2022-03-10 11:48:42-06,2022-02-10 09:48:42-06,1099,198,28
8917,,-1,,,301,6679,f,t,t,t,6,f,,,0,0,0
7308,sub_1KQa0dJMuPhqEMciToM3a7k0,-1,2022-03-10 10:24:11-06,,150,4957,f,t,t,t,20,t,2022-03-10 12:24:11-06,2022-02-10 10:24:11-06,999,180,28
4398,sub_1KFLvtJMuPhqEMciqrlt4g7x,-1,2022-03-07 11:08:52-06,,138,2648,f,t,t,t,20,t,2022-03-07 13:08:52-06,2022-02-07 11:08:52-06,5000,900,28
8006,,-1,,,301,6052,f,t,t,t,6,f,,,0,0,0
7310,,-1,,,290,4864,f,t,t,t,6,f,,,0,0,0
7296,sub_1KQZa0JMuPhqEMci16JmjHLK,-1,2022-03-10 09:56:40-06,,157,4957,f,t,t,t,7,t,2022-02-10 11:56:40-06,,0,0,28
7316,sub_1KQauUJMuPhqEMciK6NXWP7t,-1,2022-03-07 11:21:54-06,,175,2181,t,t,t,t,20,t,2022-03-07 13:21:54-06,,0,0,28
7320,,-1,,,42,5344,f,t,t,t,6,f,,,0,0,0
7325,sub_1KQbwlJMuPhqEMci5X5c8zCB,-1,2022-03-07 12:28:19-06,,42,4348,t,t,t,t,20,f,2022-03-07 14:28:19-06,2022-02-07 12:28:19-06,999,150,28
7321,sub_1KQbjDJMuPhqEMci40Q1XDg1,-1,2022-03-07 12:14:18-06,,42,5344,f,t,t,t,20,f,2022-03-07 14:14:18-06,2022-02-07 12:14:18-06,999,150,28
7324,,-1,,,42,5372,f,t,t,t,6,f,,,0,0,0
7291,sub_1KQZOGJMuPhqEMci0xXabRd2,-1,2022-03-07 09:44:32-06,,42,5358,t,t,t,t,20,f,2022-03-07 11:44:32-06,2022-02-07 09:44:32-06,999,150,28
7328,sub_1KQc5lJMuPhqEMcidZ04NdkO,-1,2022-02-21 12:37:37-06,,151,3334,f,t,t,t,7,f,2022-02-14 14:37:37-06,2022-02-07 12:37:37-06,499,90,7
7327,sub_1KQc1zJMuPhqEMcidu19OW61,-1,2022-08-07 13:33:43-05,,121,5355,f,t,t,t,20,f,2022-08-07 15:33:43-05,2022-02-07 12:33:43-06,4999,900,181
7329,sub_1KQcCEJMuPhqEMciF4AbET7I,-1,2022-03-07 12:44:18-06,,42,2853,f,t,t,t,20,f,2022-03-07 14:44:18-06,2022-02-07 12:44:18-06,999,150,28
7330,sub_1KQcE5JMuPhqEMcioIhEq6aS,-1,2022-03-07 12:46:13-06,,42,5112,f,t,t,t,20,f,2022-03-07 14:46:13-06,2022-02-07 12:46:13-06,999,150,28
7332,,-1,,,150,5376,f,t,t,t,6,f,,,0,0,0
7334,,-1,,,277,5385,f,t,t,t,6,f,,,0,0,0
7333,sub_1KQczuJMuPhqEMciRRGnsCfT,-1,2022-03-07 13:35:38-06,,175,5377,f,t,t,t,20,t,2022-03-07 15:35:38-06,,0,0,28
7335,,-1,,,288,5293,f,t,t,t,6,f,,,0,0,0
7336,,-1,,,288,5171,f,t,t,t,6,f,,,0,0,0
7337,,-1,,,288,5171,f,t,t,t,6,f,,,0,0,0
7338,,-1,,,288,5171,f,t,t,t,6,f,,,0,0,0
7339,,-1,,,283,5398,f,t,t,t,6,f,,,0,0,0
7289,sub_1KQYBeJMuPhqEMciroTVQeYi,-1,2022-03-07 08:27:26-06,,42,5313,t,f,t,t,20,f,2022-03-07 10:27:26-06,2022-02-07 08:27:26-06,999,150,28
7297,sub_1KQZbbJMuPhqEMciE5imvLEl,-1,2022-03-10 09:58:19-06,,138,4957,f,t,t,t,7,t,2022-02-10 11:58:19-06,,0,0,28
7376,sub_1KQi5oJMuPhqEMcik6A6Rerf,-1,2022-03-10 19:02:03-06,,272,137,f,t,t,t,7,t,2022-02-10 21:02:03-06,,0,0,28
7364,sub_1KQg19JMuPhqEMciWdE3W1Kv,-1,2022-03-10 16:49:07-06,,150,4262,f,t,t,t,20,t,2022-03-10 18:49:07-06,2022-02-10 16:49:07-06,999,180,28
7361,,-1,,,281,5411,f,t,t,t,6,f,,,0,0,0
7357,sub_1KQf8EJMuPhqEMciITUv6JSe,-1,2022-03-10 15:52:21-06,,138,2657,f,t,t,t,20,t,2022-03-10 17:52:21-06,2022-02-10 15:52:21-06,5000,900,28
7354,sub_1KQesBJMuPhqEMcixQkd2pii,-1,2022-05-07 16:35:47-05,,273,5422,f,f,t,t,20,f,2022-05-07 18:35:47-05,2022-02-07 15:35:47-06,8000,1440,89
7347,sub_1KQeEAJMuPhqEMciwXg2KZhz,-1,2022-03-10 14:54:25-06,,276,4765,f,t,t,t,20,t,2022-03-10 16:54:25-06,2022-02-10 14:54:25-06,2500,450,28
7342,sub_1KQdZYJMuPhqEMci4YcciqhB,-1,2022-03-01 17:00:00-06,,288,2920,t,f,t,t,10,t,2022-03-01 19:00:00-06,,0,0,22
7348,,-1,,,299,5420,f,t,t,t,6,f,,,0,0,0
7385,sub_1KQkctJMuPhqEMciNqqZqtzv,-1,2022-02-28 21:44:23-06,,158,5462,f,t,t,t,20,f,2022-02-28 23:44:23-06,2022-02-07 21:44:23-06,3499,630,7
7349,sub_1KQeTUJMuPhqEMci92byoAYm,-1,2022-02-28 15:10:15-06,,140,5369,f,t,t,t,20,f,2022-02-28 17:10:15-06,2022-02-07 15:10:15-06,2000,360,7
7386,,-1,,,272,5456,f,t,t,t,6,f,,,0,0,0
7397,sub_1KQlUzJMuPhqEMcisvXOs0Va,-1,2022-03-01 17:00:00-06,,288,5241,t,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,21
7369,,-1,,,288,5441,f,t,t,t,6,f,,,0,0,0
7368,sub_1KQggZJMuPhqEMcicjE7z8zE,-1,2022-03-01 17:00:00-06,,15,5440,t,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,21
7370,,-1,,,272,5433,f,t,t,t,6,f,,,0,0,0
7371,,-1,,,272,5442,f,t,t,t,6,f,,,0,0,0
6986,sub_1KPX93JMuPhqEMci0U8w6p8K,-1,2022-03-07 13:08:33-06,,34,5002,t,t,t,t,20,t,2022-03-07 15:08:33-06,2022-02-07 13:08:33-06,1099,198,28
7343,sub_1KQdbLJMuPhqEMciySBvwppm,-1,2022-03-10 14:14:19-06,,283,5404,f,t,t,t,7,t,2022-02-10 16:14:19-06,,0,0,28
7350,,-1,,,288,5202,f,t,t,t,6,f,,,0,0,0
7352,,-1,,,157,5426,f,t,t,t,6,f,,,0,0,0
7372,,-1,,,275,5450,f,t,t,t,6,f,,,0,0,0
7353,sub_1KQf0tJMuPhqEMcic1A8TE4W,-1,2022-09-30 18:00:00-05,,266,5427,f,t,t,t,10,t,2022-09-30 20:00:00-05,,0,0,235
7356,,-1,,,236,245,f,t,t,t,6,f,,,0,0,0
7389,sub_1KQlCaJMuPhqEMciUvlRPt0w,-1,2022-02-28 22:21:16-06,,151,5469,t,t,t,t,20,f,2022-03-01 00:21:16-06,2022-02-07 22:21:16-06,499,90,7
7360,sub_1KQfWwJMuPhqEMciHmsY2ZoH,-1,2022-03-10 16:17:53-06,,272,5431,f,t,t,t,7,t,2022-02-10 18:17:53-06,,0,0,28
7344,,-1,,,288,5165,f,t,t,t,6,f,,,0,0,0
7345,,-1,,,277,3721,f,t,t,t,6,f,,,0,0,0
7390,sub_1KQlE1JMuPhqEMciLRFUW8eI,-1,2022-03-10 22:22:45-06,,272,5472,t,f,t,t,20,t,2022-03-11 00:22:45-06,2022-02-10 22:22:45-06,3000,540,28
7392,sub_1KQlN9JMuPhqEMciyS7GBLTH,-1,2022-03-01 17:00:00-06,,288,5476,f,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,21
7373,,-1,,,288,5165,f,t,t,t,6,f,,,0,0,0
7362,sub_1KQfp1JMuPhqEMcifRT48Kn3,-1,2022-03-07 16:36:35-06,,281,5411,f,t,t,t,20,f,2022-03-07 18:36:35-06,2022-02-07 16:36:35-06,3999,720,28
7341,sub_1KQdRxJMuPhqEMcikncD55LE,-1,2022-03-10 14:04:37-06,,272,5400,f,t,t,t,20,t,2022-03-10 16:04:37-06,2022-02-10 14:04:37-06,3000,540,28
7363,,-1,,,231,5434,f,t,t,t,6,f,,,0,0,0
7378,sub_1KQimnJMuPhqEMciG26qkVaR,-1,2022-03-07 19:46:29-06,,175,5458,t,f,t,f,20,t,2022-03-07 21:46:29-06,,0,0,28
7404,sub_1KQlhBJMuPhqEMciIhvAhQTw,-1,2022-03-01 17:00:00-06,,288,5165,t,f,t,t,10,t,2022-03-01 19:00:00-06,,0,0,21
7351,sub_1KQebOJMuPhqEMci9gmpnpJo,-1,2022-02-28 15:18:25-06,,284,4484,f,t,t,t,20,f,2022-02-28 17:18:25-06,2022-02-07 15:18:25-06,1000,180,1
7365,,-1,,,15,194,f,t,t,t,6,f,,,0,0,0
7374,,-1,,,277,4505,f,t,t,t,6,f,,,0,0,0
7358,,-1,,,284,5430,f,t,t,t,6,f,,,0,0,0
7377,,-1,,,45,5457,f,t,t,t,6,f,,,0,0,0
7359,,-1,,,272,5431,f,t,t,t,6,f,,,0,0,0
7380,sub_1KQk46JMuPhqEMciu4eutcYC,-1,2022-03-10 21:08:26-06,,272,5385,f,t,t,t,20,t,2022-03-10 23:08:26-06,2022-02-10 21:08:26-06,3000,540,28
7366,,-1,,,15,5436,f,t,t,t,6,f,,,0,0,0
7379,sub_1KQj6qJMuPhqEMciguTg7KZB,-1,2022-03-10 20:07:11-06,,272,3721,f,t,t,t,20,t,2022-03-10 22:07:11-06,2022-02-10 20:07:11-06,3000,540,28
7367,,-1,,,15,5437,f,t,t,t,6,f,,,0,0,0
7381,,-1,,,158,5462,f,t,t,t,6,f,,,0,0,0
7401,sub_1KQlYTJMuPhqEMcip0LqOz6U,-1,2022-02-14 22:43:53-06,,158,2857,f,t,t,t,7,f,2022-02-15 00:43:53-06,2022-02-07 22:43:53-06,3499,630,7
7394,sub_1KQlTpJMuPhqEMciGdBXdeTn,-1,2022-03-10 22:39:05-06,,272,5485,f,t,t,t,20,t,2022-03-11 00:39:05-06,2022-02-10 22:39:05-06,3000,540,28
7402,sub_1KQlaHJMuPhqEMci1Ri1v1zq,-1,2022-03-10 22:45:45-06,,157,5492,f,t,t,t,7,t,2022-03-11 00:45:45-06,2022-02-10 22:45:45-06,8499,1530,28
7388,sub_1KQl5WJMuPhqEMcihvrxVveT,-1,2022-03-10 22:13:57-06,,272,1550,t,f,t,t,20,t,2022-03-11 00:13:57-06,2022-02-10 22:13:57-06,3000,540,28
7387,sub_1KQkxpJMuPhqEMci9AtFsImu,-1,2022-03-07 22:06:01-06,,146,2799,f,t,t,t,20,f,2022-03-08 00:06:01-06,2022-02-07 22:06:01-06,2999,540,28
7391,sub_1KQlG7JMuPhqEMcirqlTl32g,-1,2022-03-10 22:24:55-06,,276,5473,f,t,t,t,20,t,2022-03-11 00:24:55-06,2022-02-10 22:24:55-06,2500,450,28
7382,,-1,,,158,5463,f,t,t,t,6,f,,,0,0,0
7383,,-1,,,272,451,f,t,t,t,6,f,,,0,0,0
7384,,-1,,,272,5412,f,t,t,t,6,f,,,0,0,0
7398,,-1,,,86,4583,f,t,t,t,6,f,,,0,0,0
7393,sub_1KQlQtJMuPhqEMcieY4yc4LC,-1,2023-02-07 22:36:03-06,,166,5480,f,t,t,t,20,f,2023-02-08 00:36:03-06,2022-02-07 22:36:03-06,69999,12600,365
7396,,-1,,,277,5414,f,t,t,t,6,f,,,0,0,0
7395,,-1,,,288,5241,f,t,t,t,6,f,,,0,0,0
7399,,-1,,,288,3551,f,t,t,t,6,f,,,0,0,0
7400,,-1,,,86,4583,f,t,t,t,6,f,,,0,0,0
7403,,-1,,,15,5496,f,t,t,t,6,f,,,0,0,0
7405,,-1,,,272,5500,f,t,t,t,6,f,,,0,0,0
7406,,-1,,,285,5483,f,t,t,t,6,f,,,0,0,0
7450,sub_1KQvBKJMuPhqEMcii5u8Er95,-1,2022-03-11 09:00:38-06,,157,5572,f,t,t,t,7,t,2022-02-11 11:00:38-06,,0,0,28
7407,,-1,,,182,4616,f,t,t,t,6,f,,,0,0,0
7375,sub_1KQi0FJMuPhqEMcifs3Age62,-1,2022-03-10 18:56:18-06,,276,4505,t,t,t,t,20,t,2022-03-10 20:56:18-06,2022-02-10 18:56:18-06,2500,450,28
7409,sub_1KQm6VJMuPhqEMciYeGdiTew,-1,2022-03-07 23:19:03-06,,214,1812,t,f,t,f,20,t,2022-03-08 01:19:03-06,,0,0,28
9487,sub_1KUtzzJMuPhqEMciQS8g0tTm,-1,2022-03-22 08:33:23-06,,283,7533,t,t,t,t,9,t,2022-02-22 10:33:23-06,,0,0,28
7429,sub_1KQnNwJMuPhqEMcizNTHu4TQ,-1,2022-03-01 17:00:00-06,,15,2557,t,t,t,t,10,t,2022-03-01 19:00:00-06,,0,0,21
7431,sub_1KQo88JMuPhqEMciu00F73aG,-1,2022-05-08 02:28:51-05,,273,5538,f,t,t,t,20,f,2022-05-08 04:28:51-05,2022-02-08 01:28:51-06,8000,1440,89
7408,sub_1KQm5OJMuPhqEMci9XIUD9lC,-1,2022-03-07 23:17:53-06,,150,4257,t,t,t,t,20,f,2022-03-08 01:17:53-06,2022-02-07 23:17:53-06,999,180,28
7419,sub_1KQmoMJMuPhqEMciie89zkUF,-1,2022-03-01 00:04:22-06,,132,4046,f,t,t,t,20,f,2022-03-01 02:04:22-06,2022-02-08 00:04:22-06,2500,450,7
